leftDeltaDistance,rightDeltaDistance,leftSpeed,rightSpeed,time,P,I,D
14807,184.6,-240.524932,0,-55.924932,455.924932,344.075068,0
14808,114.4,-240.527373,0,-126.127373,526.127373,273.872627,0
14809,247,-240.532642,0,6.467358,393.532642,406.467358,0
14810,322.4,-240.53952,0,81.86048,318.13952,481.86048,0
14811,413.4,-240.548339,0,172.851661,227.148339,572.851661,0
14812,769.6,-240.564757,0,529.035243,-529.035243,529.035243,0
14813,1424.8,-240.595153,0,1184.204847,-1184.204847,1184.204847,0
14814,1357.2,-240.624107,0,1116.575893,-1116.575893,1116.575893,0
14815,1307.8,-240.652006,0,1067.147994,-1067.147994,1067.147994,0
14816,993.2,-240.673195,0,752.526805,-752.526805,752.526805,0
14817,980.2,-240.694106,0,739.505894,-739.505894,739.505894,0
14818,1167.4,-240.71901,0,926.68099,-926.68099,926.68099,0
14819,1409.2,-240.749073,0,1168.450927,-1168.450927,1168.450927,0
14820,1201.2,-240.774699,0,960.425301,-960.425301,960.425301,0
14821,1125.8,-240.798716,0,885.001284,-885.001284,885.001284,0
14822,1071.2,-240.821568,0,830.378432,-830.378432,830.378432,0
14823,1164.8,-240.846417,0,923.953583,-923.953583,923.953583,0
14824,1105,-240.86999,0,864.13001,-864.13001,864.13001,0
14825,951.6,-240.890291,0,710.709709,-710.709709,710.709709,0
14826,803.4,-240.90743,0,562.49257,-562.49257,562.49257,0
14827,847.6,-240.925513,0,606.674487,-606.674487,606.674487,0
14828,811.2,-240.942818,0,570.257182,-570.257182,570.257182,0
14829,767,-240.959181,0,526.040819,-526.040819,526.040819,0
14830,665.6,-240.97338,0,424.62662,-424.62662,424.62662,0
14831,665.6,-240.98758,0,424.61242,-424.61242,424.61242,0
14832,569.4,-240.999727,0,328.400273,-328.400273,328.400273,0
14833,735.8,-241.015424,0,494.784576,-494.784576,494.784576,0
14834,660.4,-241.029513,0,419.370487,-419.370487,419.370487,0
14835,527.8,-241.040772,0,286.759228,-286.759228,286.759228,0
14836,553.8,-241.052587,0,312.747413,-312.747413,312.747413,0
14837,634.4,-241.066121,0,393.333879,-393.333879,393.333879,0
14838,520,-241.077214,0,278.922786,-278.922786,278.922786,0
14839,481,-241.087475,0,239.912525,-239.912525,239.912525,0
14840,577.2,-241.099789,0,336.100211,-336.100211,336.100211,0
14841,491.4,-241.110272,0,250.289728,-250.289728,250.289728,0
14842,455,-241.119979,0,213.880021,-213.880021,213.880021,0
14843,325,-241.126912,0,83.873088,316.126912,483.873088,0
14844,322.4,-241.13379,0,81.26621,318.73379,481.26621,0
14845,306.8,-241.140335,0,65.659665,334.340335,465.659665,0
14846,267.8,-241.146048,0,26.653952,373.346048,426.653952,0
14847,189.8,-241.150097,0,-51.350097,451.350097,348.649903,0
14848,210.6,-241.15459,0,-30.55459,430.55459,369.44541,0
14849,169,-241.158195,0,-72.158195,472.158195,327.841805,0
14850,111.8,-241.16058,0,-129.36058,529.36058,270.63942,0
14851,106.6,-241.162854,0,-134.562854,534.562854,265.437146,0
14852,137.8,-241.165794,0,-103.365794,503.365794,296.634206,0
14853,78,-241.167458,0,-163.167458,563.167458,236.832542,0
14854,117,-241.169954,0,-124.169954,524.169954,275.830046,0
14855,158.6,-241.173338,0,-82.573338,482.573338,317.426662,0
14856,104,-241.175556,0,-137.175556,537.175556,262.824444,0
14857,104,-241.177775,0,-137.177775,537.177775,262.822225,0
14858,26,-241.17833,0,-215.17833,215.17833,-215.17833,0
14859,93.6,-241.180326,0,-147.580326,547.580326,252.419674,0
14860,52,-241.181436,0,-189.181436,589.181436,210.818564,0
14861,93.6,-241.183433,0,-147.583433,547.583433,252.416567,0
14862,39,-241.184265,0,-202.184265,202.184265,-202.184265,0
14863,109.2,-241.186594,0,-131.986594,531.986594,268.013406,0
14864,117,-241.18909,0,-124.18909,524.18909,275.81091,0
14865,117,-241.191586,0,-124.191586,524.191586,275.808414,0
14866,145.6,-241.194692,0,-95.594692,495.594692,304.405308,0
14867,119.6,-241.197244,0,-121.597244,521.597244,278.402756,0
14868,49.4,-241.198298,0,-191.798298,591.798298,208.201702,0
14869,62.4,-241.199629,0,-178.799629,578.799629,221.200371,0
14870,67.6,-241.201071,0,-173.601071,573.601071,226.398929,0
14871,140.4,-241.204066,0,-100.804066,500.804066,299.195934,0
14872,59.8,-241.205342,0,-181.405342,581.405342,218.594658,0
14873,109.2,-241.207671,0,-132.007671,532.007671,267.992329,0
14874,130,-241.210445,0,-111.210445,511.210445,288.789555,0
14875,114.4,-241.212885,0,-126.812885,526.812885,273.187115,0
14876,156,-241.216213,0,-85.216213,485.216213,314.783787,0
14877,143,-241.219264,0,-98.219264,498.219264,301.780736,0
14878,132.6,-241.222093,0,-108.622093,508.622093,291.377907,0
14879,184.6,-241.226031,0,-56.626031,456.626031,343.373969,0
14880,213.2,-241.230579,0,-28.030579,428.030579,371.969421,0
14881,143,-241.23363,0,-98.23363,498.23363,301.76637,0
14882,195,-241.23779,0,-46.23779,446.23779,353.76221,0
14883,215.8,-241.242394,0,-25.442394,425.442394,374.557606,0
14884,283.4,-241.248439,0,42.151561,357.848439,442.151561,0
14885,244.4,-241.253653,0,3.146347,396.853653,403.146347,0
14886,288.6,-241.25981,0,47.34019,352.65981,447.34019,0
14887,299,-241.266189,0,57.733811,342.266189,457.733811,0
14888,244.4,-241.271403,0,3.128597,396.871403,403.128597,0
14889,327.6,-241.278391,0,86.321609,313.678391,486.321609,0
14890,426.4,-241.287488,0,185.112512,214.887488,585.112512,0
14891,387.4,-241.295753,0,146.104247,253.895753,546.104247,0
14892,465.4,-241.305681,0,224.094319,-224.094319,224.094319,0
14893,286,-241.311782,0,44.688218,355.311782,444.688218,0
14894,421.2,-241.320768,0,179.879232,220.120768,579.879232,0
14895,429,-241.32992,0,187.67008,212.32992,587.67008,0
14896,387.4,-241.338185,0,146.061815,253.938185,546.061815,0
14897,345.8,-241.345562,0,104.454438,295.545562,504.454438,0
14898,371.8,-241.353493,0,130.446507,269.553493,530.446507,0
14899,351,-241.360981,0,109.639019,290.360981,509.639019,0
14900,317.2,-241.367748,0,75.832252,324.167748,475.832252,0
14901,340.6,-241.375014,0,99.224986,300.775014,499.224986,0
14902,330.2,-241.382059,0,88.817941,311.182059,488.817941,0
14903,314.6,-241.38877,0,73.21123,326.78877,473.21123,0
14904,296.4,-241.395093,0,55.004907,344.995093,455.004907,0
14905,343.2,-241.402415,0,101.797585,298.202415,501.797585,0
14906,267.8,-241.408128,0,26.391872,373.608128,426.391872,0
14907,166.4,-241.411678,0,-75.011678,475.011678,324.988322,0
14908,231.4,-241.416614,0,-10.016614,410.016614,389.983386,0
14909,226.2,-241.42144,0,-15.22144,415.22144,384.77856,0
14910,254.8,-241.426876,0,13.373124,386.626876,413.373124,0
14911,218.4,-241.431535,0,-23.031535,423.031535,376.968465,0
14912,221,-241.43625,0,-20.43625,420.43625,379.56375,0
14913,213.2,-241.440798,0,-28.240798,428.240798,371.759202,0
14914,208,-241.445235,0,-33.445235,433.445235,366.554765,0
14915,262.6,-241.450837,0,21.149163,378.850837,421.149163,0
14916,218.4,-241.455497,0,-23.055497,423.055497,376.944503,0
14917,143,-241.458547,0,-98.458547,498.458547,301.541453,0
14918,187.2,-241.462541,0,-54.262541,454.262541,345.737459,0
14919,218.4,-241.4672,0,-23.0672,423.0672,376.9328,0
14920,202.8,-241.471526,0,-38.671526,438.671526,361.328474,0
14921,195,-241.475686,0,-46.475686,446.475686,353.524314,0
14922,257.4,-241.481178,0,15.918822,384.081178,415.918822,0
14923,135.2,-241.484062,0,-106.284062,506.284062,293.715938,0
14924,166.4,-241.487612,0,-75.087612,475.087612,324.912388,0
14925,109.2,-241.489941,0,-132.289941,532.289941,267.710059,0
14926,179.4,-241.493769,0,-62.093769,462.093769,337.906231,0
14927,195,-241.497929,0,-46.497929,446.497929,353.502071,0
14928,234,-241.502921,0,-7.502921,407.502921,392.497079,0
14929,117,-241.505417,0,-124.505417,524.505417,275.494583,0
14930,132.6,-241.508245,0,-108.908245,508.908245,291.091755,0
14931,124.8,-241.510908,0,-116.710908,516.710908,283.289092,0
14932,182,-241.51479,0,-59.51479,459.51479,340.48521,0
14933,176.8,-241.518562,0,-64.718562,464.718562,335.281438,0
14934,122.2,-241.521169,0,-119.321169,519.321169,280.678831,0
14935,176.8,-241.524941,0,-64.724941,464.724941,335.275059,0
14936,130,-241.527714,0,-111.527714,511.527714,288.472286,0
14937,182,-241.531597,0,-59.531597,459.531597,340.468403,0
14938,202.8,-241.535923,0,-38.735923,438.735923,361.264077,0
14939,158.6,-241.539307,0,-82.939307,482.939307,317.060693,0
14940,249.6,-241.544631,0,8.055369,391.944631,408.055369,0
14941,273,-241.550455,0,31.449545,368.550455,431.449545,0
14942,413.4,-241.559275,0,171.840725,228.159275,571.840725,0
14943,621.4,-241.572531,0,379.827469,-379.827469,379.827469,0
14944,839.8,-241.590447,0,598.209553,-598.209553,598.209553,0
14945,845,-241.608474,0,603.391526,-603.391526,603.391526,0
14946,806,-241.625668,0,564.374332,-564.374332,564.374332,0
14947,634.4,-241.639202,0,392.760798,-392.760798,392.760798,0
14948,772.2,-241.655676,0,530.544324,-530.544324,530.544324,0
14949,795.6,-241.672649,0,553.927351,-553.927351,553.927351,0
14950,782.6,-241.689344,0,540.910656,-540.910656,540.910656,0
14951,811.2,-241.70665,0,569.49335,-569.49335,569.49335,0
14952,683.8,-241.721237,0,442.078763,-442.078763,442.078763,0
14953,715,-241.736491,0,473.263509,-473.263509,473.263509,0
14954,650,-241.750357,0,408.249643,-408.249643,408.249643,0
14955,717.6,-241.765666,0,475.834334,-475.834334,475.834334,0
14956,590.2,-241.778257,0,348.421743,-348.421743,348.421743,0
14957,478.4,-241.788463,0,236.611537,-236.611537,236.611537,0
14958,473.2,-241.798558,0,231.401442,-231.401442,231.401442,0
14959,462.8,-241.808431,0,220.991569,-220.991569,220.991569,0
14960,468,-241.818415,0,226.181585,-226.181585,226.181585,0
14961,543.4,-241.830007,0,301.569993,-301.569993,301.569993,0
14962,468,-241.839991,0,226.160009,-226.160009,226.160009,0
14963,462.8,-241.849865,0,220.950135,-220.950135,220.950135,0
14964,509.6,-241.860736,0,267.739264,-267.739264,267.739264,0
14965,483.6,-241.871053,0,241.728947,-241.728947,241.728947,0
14966,358.8,-241.878707,0,116.921293,283.078707,516.921293,0
14967,423.8,-241.887748,0,181.912252,218.087748,581.912252,0
14968,397.8,-241.896235,0,155.903765,244.096235,555.903765,0
14969,408.2,-241.904943,0,166.295057,233.704943,566.295057,0
14970,364,-241.912708,0,122.087292,277.912708,522.087292,0
14971,278.2,-241.918643,0,36.281357,363.718643,436.281357,0
14972,356.2,-241.926242,0,114.273758,285.726242,514.273758,0
14973,293.8,-241.93251,0,51.86749,348.13251,451.86749,0
14974,234,-241.937502,0,-7.937502,407.937502,392.062498,0
14975,317.2,-241.944269,0,75.255731,324.744269,475.255731,0
14976,293.8,-241.950537,0,51.849463,348.150537,451.849463,0
14977,309.4,-241.957137,0,67.442863,332.557137,467.442863,0
14978,208,-241.961574,0,-33.961574,433.961574,366.038426,0
14979,280.8,-241.967565,0,38.832435,361.167565,438.832435,0
14980,291.2,-241.973777,0,49.226223,350.773777,449.226223,0
14981,223.6,-241.978547,0,-18.378547,418.378547,381.621453,0
14982,192.4,-241.982652,0,-49.582652,449.582652,350.417348,0
14983,195,-241.986812,0,-46.986812,446.986812,353.013188,0
14984,156,-241.99014,0,-85.99014,485.99014,314.00986,0
14985,161.2,-241.993579,0,-80.793579,480.793579,319.206421,0
14986,182,-241.997461,0,-59.997461,459.997461,340.002539,0
14987,215.8,-242.002065,0,-26.202065,426.202065,373.797935,0
14988,249.6,-242.00739,0,7.59261,392.40739,407.59261,0
14989,130,-242.010163,0,-112.010163,512.010163,287.989837,0
14990,137.8,-242.013103,0,-104.213103,504.213103,295.786897,0
14991,179.4,-242.01693,0,-62.61693,462.61693,337.38307,0
14992,163.8,-242.020425,0,-78.220425,478.220425,321.779575,0
14993,106.6,-242.022699,0,-135.422699,535.422699,264.577301,0
14994,130,-242.025472,0,-112.025472,512.025472,287.974528,0
14995,150.8,-242.028689,0,-91.228689,491.228689,308.771311,0
14996,119.6,-242.031241,0,-122.431241,522.431241,277.568759,0
14997,114.4,-242.033681,0,-127.633681,527.633681,272.366319,0
14998,78,-242.035345,0,-164.035345,564.035345,235.964655,0
14999,119.6,-242.037897,0,-122.437897,522.437897,277.562103,0
15000,57.2,-242.039117,0,-184.839117,584.839117,215.160883,0
15001,135.2,-242.042001,0,-106.842001,506.842001,293.157999,0
15002,104,-242.04422,0,-138.04422,538.04422,261.95578,0
15003,78,-242.045884,0,-164.045884,564.045884,235.954116,0
15004,111.8,-242.048269,0,-130.248269,530.248269,269.751731,0
15005,49.4,-242.049323,0,-192.649323,592.649323,207.350677,0
15006,80.6,-242.051042,0,-161.451042,561.451042,238.548958,0
15007,114.4,-242.053483,0,-127.653483,527.653483,272.346517,0
15008,153.4,-242.056755,0,-88.656755,488.656755,311.343245,0
15009,75.4,-242.058364,0,-166.658364,566.658364,233.341636,0
15010,122.2,-242.060971,0,-119.860971,519.860971,280.139029,0
15011,132.6,-242.063799,0,-109.463799,509.463799,290.536201,0
15012,70.2,-242.065297,0,-171.865297,571.865297,228.134703,0
15013,111.8,-242.067682,0,-130.267682,530.267682,269.732318,0
15014,85.8,-242.069513,0,-156.269513,556.269513,243.730487,0
15015,93.6,-242.071509,0,-148.471509,548.471509,251.528491,0
15016,143,-242.07456,0,-99.07456,499.07456,300.92544,0
15017,96.2,-242.076612,0,-145.876612,545.876612,254.123388,0
15018,70.2,-242.07811,0,-171.87811,571.87811,228.12189,0
15019,143,-242.081161,0,-99.081161,499.081161,300.918839,0
15020,93.6,-242.083157,0,-148.483157,548.483157,251.516843,0
15021,98.8,-242.085265,0,-143.285265,543.285265,256.714735,0
15022,171.6,-242.088926,0,-70.488926,470.488926,329.511074,0
15023,101.4,-242.091089,0,-140.691089,540.691089,259.308911,0
15024,91,-242.09303,0,-151.09303,551.09303,248.90697,0
15025,44.2,-242.093973,0,-197.893973,597.893973,202.106027,0
15026,161.2,-242.097412,0,-80.897412,480.897412,319.102588,0
15027,197.6,-242.101628,0,-44.501628,444.501628,355.498372,0
15028,267.8,-242.107341,0,25.692659,374.307341,425.692659,0
15029,520,-242.118434,0,277.881566,-277.881566,277.881566,0
15030,767,-242.134797,0,524.865203,-524.865203,524.865203,0
15031,704.6,-242.149828,0,462.450172,-462.450172,462.450172,0
15032,689,-242.164527,0,446.835473,-446.835473,446.835473,0
15033,569.4,-242.176674,0,327.223326,-327.223326,327.223326,0
15034,582.4,-242.189099,0,340.210901,-340.210901,340.210901,0
15035,637,-242.202688,0,394.797312,-394.797312,394.797312,0
15036,639.6,-242.216333,0,397.383667,-397.383667,397.383667,0
15037,533,-242.227703,0,290.772297,-290.772297,290.772297,0
15038,574.6,-242.239962,0,332.360038,-332.360038,332.360038,0
15039,566.8,-242.252053,0,324.547947,-324.547947,324.547947,0
15040,530.4,-242.263369,0,288.136631,-288.136631,288.136631,0
15041,535.6,-242.274795,0,293.325205,-293.325205,293.325205,0
15042,525.2,-242.285999,0,282.914001,-282.914001,282.914001,0
15043,366.6,-242.29382,0,124.30618,275.69382,524.30618,0
15044,452.4,-242.303471,0,210.096529,-210.096529,210.096529,0
15045,405.6,-242.312124,0,163.287876,236.712124,563.287876,0
15046,457.6,-242.321886,0,215.278114,-215.278114,215.278114,0
15047,426.4,-242.330982,0,184.069018,215.930982,584.069018,0
15048,377,-242.339025,0,134.660975,265.339025,534.660975,0
15049,483.6,-242.349342,0,241.250658,-241.250658,241.250658,0
15050,369.2,-242.357218,0,126.842782,273.157218,526.842782,0
15051,504.4,-242.367979,0,262.032021,-262.032021,262.032021,0
15052,348.4,-242.375411,0,106.024589,293.975411,506.024589,0
15053,317.2,-242.382178,0,74.817822,325.182178,474.817822,0
15054,452.4,-242.391829,0,210.008171,-210.008171,210.008171,0
15055,330.2,-242.398874,0,87.801126,312.198874,487.801126,0
15056,340.6,-242.40614,0,98.19386,301.80614,498.19386,0
15057,262.6,-242.411742,0,20.188258,379.811742,420.188258,0
15058,278.2,-242.417677,0,35.782323,364.217677,435.782323,0
15059,179.4,-242.421504,0,-63.021504,463.021504,336.978496,0
15060,210.6,-242.425997,0,-31.825997,431.825997,368.174003,0
15061,218.4,-242.430656,0,-24.030656,424.030656,375.969344,0
15062,231.4,-242.435593,0,-11.035593,411.035593,388.964407,0
15063,132.6,-242.438421,0,-109.838421,509.838421,290.161579,0
15064,163.8,-242.441916,0,-78.641916,478.641916,321.358084,0
15065,166.4,-242.445466,0,-76.045466,476.045466,323.954534,0
15066,143,-242.448516,0,-99.448516,499.448516,300.551484,0
15067,158.6,-242.4519,0,-83.8519,483.8519,316.1481,0
15068,145.6,-242.455006,0,-96.855006,496.855006,303.144994,0
15069,150.8,-242.458223,0,-91.658223,491.658223,308.341777,0
15070,197.6,-242.462438,0,-44.862438,444.862438,355.137562,0
15071,187.2,-242.466432,0,-55.266432,455.266432,344.733568,0
15072,93.6,-242.468429,0,-148.868429,548.868429,251.131571,0
15073,140.4,-242.471424,0,-102.071424,502.071424,297.928576,0
15074,111.8,-242.473809,0,-130.673809,530.673809,269.326191,0
15075,75.4,-242.475418,0,-167.075418,567.075418,232.924582,0
15076,163.8,-242.478912,0,-78.678912,478.678912,321.321088,0
15077,124.8,-242.481574,0,-117.681574,517.681574,282.318426,0
15078,148.2,-242.484736,0,-94.284736,494.284736,305.715264,0
15079,83.2,-242.486511,0,-159.286511,559.286511,240.713489,0
15080,122.2,-242.489118,0,-120.289118,520.289118,279.710882,0
15081,98.8,-242.491226,0,-143.691226,543.691226,256.308774,0
15082,78,-242.49289,0,-164.49289,564.49289,235.50711,0
15083,93.6,-242.494886,0,-148.894886,548.894886,251.105114,0
15084,78,-242.49655,0,-164.49655,564.49655,235.50345,0
15085,33.8,-242.497271,0,-208.697271,208.697271,-208.697271,0
15086,96.2,-242.499324,0,-146.299324,546.299324,253.700676,0
15087,130,-242.502097,0,-112.502097,512.502097,287.497903,0
15088,54.6,-242.503262,0,-187.903262,587.903262,212.096738,0
15089,98.8,-242.50537,0,-143.70537,543.70537,256.29463,0
15090,127.4,-242.508087,0,-115.108087,515.108087,284.891913,0
15091,57.2,-242.509308,0,-185.309308,585.309308,214.690692,0
15092,130,-242.512081,0,-112.512081,512.512081,287.487919,0
15093,101.4,-242.514244,0,-141.114244,541.114244,258.885756,0
15094,101.4,-242.516407,0,-141.116407,541.116407,258.883593,0
15095,117,-242.518903,0,-125.518903,525.518903,274.481097,0
15096,158.6,-242.522287,0,-83.922287,483.922287,316.077713,0
15097,143,-242.525338,0,-99.525338,499.525338,300.474662,0
15098,117,-242.527834,0,-125.527834,525.527834,274.472166,0
15099,65,-242.52922,0,-177.52922,577.52922,222.47078,0
15100,117,-242.531716,0,-125.531716,525.531716,274.468284,0
15101,122.2,-242.534323,0,-120.334323,520.334323,279.665677,0
15102,114.4,-242.536764,0,-128.136764,528.136764,271.863236,0
15103,78,-242.538428,0,-164.538428,564.538428,235.461572,0
15104,143,-242.541478,0,-99.541478,499.541478,300.458522,0
15105,114.4,-242.543919,0,-128.143919,528.143919,271.856081,0
15106,72.8,-242.545472,0,-169.745472,569.745472,230.254528,0
15107,119.6,-242.548023,0,-122.948023,522.948023,277.051977,0
15108,104,-242.550242,0,-138.550242,538.550242,261.449758,0
15109,96.2,-242.552294,0,-146.352294,546.352294,253.647706,0
15110,101.4,-242.554458,0,-141.154458,541.154458,258.845542,0
15111,91,-242.556399,0,-151.556399,551.556399,248.443601,0
15112,96.2,-242.558451,0,-146.358451,546.358451,253.641549,0
15113,83.2,-242.560226,0,-159.360226,559.360226,240.639774,0
15114,67.6,-242.561668,0,-174.961668,574.961668,225.038332,0
15115,114.4,-242.564109,0,-128.164109,528.164109,271.835891,0
15116,119.6,-242.56666,0,-122.96666,522.96666,277.03334,0
15117,163.8,-242.570155,0,-78.770155,478.770155,321.229845,0
15118,80.6,-242.571874,0,-161.971874,561.971874,238.028126,0
15119,88.4,-242.57376,0,-154.17376,554.17376,245.82624,0
15120,218.4,-242.578419,0,-24.178419,424.178419,375.821581,0
15121,96.2,-242.580471,0,-146.380471,546.380471,253.619529,0
