line,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p110,p111,p112,p113,p114,p115,p116,p117,p118,p119,p120,p121,p122,p123,p124,p125,p126,p127,p128,p129,p130,p131,p132,p133,p134,p135,p136,p137,p138,p139,p140,p141,p142,p143,p144,p145,p146,p147,p148,p149,p150,p151,p152,p153,p154,p155,p156,p157,p158,p159,
19,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,255,243,182,134,113,117,93,97,113,121,97,97,60,40,40,40,69,77,56,44,36,44,60,40,36,32,44,56,77,85,81,81,81,81,77,77,64,44,44,52,44,44,40,44,
20,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,190,146,138,117,105,97,93,113,105,97,69,48,40,36,52,77,72,44,48,44,44,60,44,36,40,40,60,60,81,85,81,85,89,85,81,60,52,48,48,40,40,40,44,
21,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,211,154,130,109,105,97,101,105,113,105,73,52,40,36,48,68,85,64,40,44,40,48,77,36,36,40,48,65,77,81,85,89,93,101,93,85,48,44,48,48,44,44,48,48,
22,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,235,142,142,121,101,97,101,101,113,117,89,56,44,40,40,44,81,85,52,48,40,44,48,68,44,40,40,48,69,93,85,97,97,101,101,97,72,52,52,52,44,40,44,52,52,
23,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,247,150,142,117,121,93,93,93,101,125,101,69,48,44,44,44,69,85,89,56,44,44,44,53,77,40,40,44,48,85,101,101,93,105,105,105,97,60,48,52,52,44,44,48,48,52,
24,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,150,126,126,113,113,97,89,97,113,113,89,56,40,44,40,56,81,93,68,48,48,40,48,65,77,36,40,44,44,93,113,109,105,113,113,113,109,60,52,60,48,44,44,48,52,52,
25,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,162,142,105,121,105,97,93,93,105,121,117,77,48,36,44,48,69,81,89,68,44,44,48,52,69,81,44,40,44,52,93,109,113,121,117,117,113,89,52,56,56,48,44,48,48,56,52,
26,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,142,154,113,109,113,97,97,93,93,105,117,105,64,40,44,44,60,73,73,93,60,48,44,48,56,69,81,44,44,40,60,97,113,121,117,117,117,117,64,56,56,52,44,48,48,56,56,60,
27,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,146,142,142,105,109,85,97,93,85,97,105,121,97,52,44,44,52,77,85,89,97,48,44,44,52,56,77,81,44,44,48,56,97,121,121,125,121,121,121,60,60,56,56,48,48,56,56,56,56,
28,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,174,138,125,129,93,105,89,89,89,93,101,109,117,81,48,48,48,65,81,93,93,89,44,44,44,52,60,81,97,56,48,48,60,93,117,125,125,121,121,85,64,60,56,48,48,52,52,56,56,64,
29,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,170,146,134,125,125,81,105,81,97,89,85,101,113,117,61,56,52,64,77,81,93,85,97,56,40,48,60,68,93,93,64,44,52,65,93,121,125,121,121,117,73,60,60,56,52,52,48,56,60,68,60,
30,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,117,138,113,113,109,73,89,77,93,85,101,97,105,97,69,48,52,68,85,81,81,93,89,52,48,44,48,60,89,89,81,44,56,69,89,109,121,125,121,121,69,64,68,56,52,56,52,64,64,64,60,
31,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,109,121,105,105,117,69,97,81,85,89,97,101,109,97,64,52,56,69,81,89,85,89,97,52,48,48,60,61,101,89,85,52,56,65,81,105,113,117,117,81,69,64,56,52,48,56,56,64,64,64,56,
32,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,154,101,113,89,101,113,65,81,77,85,85,93,97,109,97,65,60,60,72,81,85,81,89,89,56,48,48,60,65,85,85,85,69,56,64,85,93,109,113,73,65,68,64,56,52,52,56,60,64,64,60,60,
33,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,195,166,109,101,101,93,97,73,77,64,89,89,89,93,105,97,73,61,69,81,81,85,85,89,85,56,52,52,56,64,89,89,89,85,60,64,77,89,93,68,65,68,69,68,56,56,56,52,64,69,64,60,56,
34,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,154,142,121,93,97,85,81,73,73,69,77,89,89,97,101,93,85,69,60,77,85,85,85,81,89,60,56,48,56,60,81,85,97,89,56,56,64,73,65,64,60,64,69,73,56,56,60,68,68,68,68,61,60,
35,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,170,154,113,117,89,89,81,81,73,69,77,64,89,85,101,101,89,81,73,77,81,89,93,77,89,85,68,60,52,52,64,73,85,93,81,56,56,64,60,60,60,56,68,73,64,60,60,60,64,68,72,68,64,60,
36,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,178,154,142,125,113,101,73,81,68,69,69,69,57,89,85,93,101,93,81,73,73,81,85,77,81,93,85,64,56,52,52,60,65,97,89,81,56,64,64,60,64,60,56,69,73,56,56,56,60,73,73,69,64,64,64,
37,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,243,150,146,137,117,105,105,81,69,69,68,64,73,56,85,81,93,101,85,85,77,73,89,89,81,81,97,89,73,60,56,52,56,69,93,85,73,69,60,64,60,60,60,60,77,73,60,60,56,69,73,73,73,73,60,60,
38,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,186,154,129,129,113,97,97,89,69,65,60,64,64,68,81,77,93,101,97,85,77,81,85,81,85,85,93,85,72,65,60,56,56,64,85,77,64,64,60,65,60,64,56,69,81,68,60,60,68,69,73,73,77,68,64,69,
39,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,215,162,146,129,113,105,97,89,85,77,60,64,56,56,64,93,89,97,105,97,89,81,89,85,85,81,85,93,89,81,69,56,56,64,64,73,77,64,68,60,65,64,65,60,89,81,64,56,60,68,77,73,73,73,69,69,69,
40,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,166,150,133,121,105,97,97,89,85,81,69,64,56,52,60,69,81,85,97,93,93,81,85,85,81,81,81,93,93,77,81,61,56,56,56,69,73,69,56,64,69,64,68,77,81,77,73,60,65,77,77,73,73,73,73,77,77,
41,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,142,138,125,121,101,93,85,89,77,69,73,64,56,48,56,69,77,81,93,89,85,85,85,81,85,77,85,97,97,89,77,69,60,56,60,60,77,77,73,73,73,73,69,85,77,69,68,68,73,81,73,77,73,77,77,81,77,
42,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,251,142,121,113,101,97,81,81,73,77,69,60,60,48,48,60,77,81,97,93,93,85,81,77,73,77,77,93,97,81,77,68,61,56,60,64,77,85,85,77,73,81,85,81,68,77,69,73,85,89,81,81,77,81,81,85,89,
43,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,251,251,251,134,117,93,93,93,77,77,73,64,64,60,52,52,52,73,77,93,93,97,81,77,77,77,85,81,93,97,97,89,73,65,56,56,56,60,97,93,81,81,81,85,89,89,81,81,89,85,93,97,101,109,113,129,125,146,
44,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,251,251,251,247,146,105,93,81,77,73,69,65,60,56,60,56,48,60,73,97,93,93,85,81,77,81,85,81,93,101,97,85,81,73,64,68,69,77,93,97,93,97,93,109,101,121,129,154,158,170,166,170,178,162,154,150,154,150,
45,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,251,251,251,251,251,247,243,174,93,81,77,73,69,64,64,60,56,56,56,60,85,93,101,97,85,93,85,85,81,81,101,105,105,97,93,85,85,77,85,89,101,133,166,190,182,198,198,202,198,194,182,182,178,178,170,170,166,158,150,154,
46,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,251,251,251,247,247,247,239,227,214,186,93,81,73,73,69,64,60,56,52,56,48,73,93,97,101,101,89,89,97,97,101,109,113,121,121,121,137,174,198,227,202,174,190,182,178,190,194,194,198,186,186,186,182,178,182,178,178,166,162,158,146,
47,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,251,251,251,251,251,247,247,235,215,198,186,170,113,73,73,64,60,68,56,65,60,64,77,113,113,109,117,117,109,125,142,166,206,231,235,206,218,219,227,227,219,198,194,202,202,186,186,190,198,194,190,186,182,182,170,178,178,170,162,158,154,146,
48,194,215,215,219,235,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,251,251,251,251,247,247,243,235,215,211,190,182,166,162,109,81,77,73,85,93,85,101,105,121,162,178,223,251,231,231,231,223,219,219,227,215,211,223,231,231,219,215,198,211,198,194,194,182,182,190,194,190,186,174,178,170,170,166,166,158,154,146,146,
49,199,199,211,215,215,219,211,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,251,251,251,251,247,243,231,215,211,194,178,174,158,150,138,142,113,117,182,227,227,251,235,235,235,215,227,231,243,239,235,219,223,227,227,207,219,215,227,227,223,215,202,198,190,190,190,190,190,182,186,178,178,166,166,162,162,154,150,154,150,150,142,
50,182,186,207,211,215,223,231,235,235,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,251,251,247,251,251,235,235,231,174,190,186,182,162,154,198,235,251,251,219,239,227,247,219,251,251,247,243,239,231,239,239,231,223,223,219,227,227,211,215,202,219,215,215,206,206,190,182,186,182,178,182,186,174,178,166,166,150,154,154,154,150,150,146,137,141,
